3.000000000000000000e+00,2.779508911878349892e-02,2.324282455297692618e+00,3.130999843707896968e+00,3.102053162517760754e+00,9.182958340544895570e-01,7.579874302657969576e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.646157161186690754e-01,3.253594705964374612e+01,1.444458152729335643e+00,1.547874142652106322e+00,2.947702779220089830e+00,4.905013254686207969e-01,0.000000000000000000e+00
1.000000000000000000e+01,9.520470258237280492e-02,2.965826536142555980e+01,1.419446669866090582e+00,1.508305520662671650e+00,2.921928094887362271e+00,4.795376331005162807e-01,0.000000000000000000e+00
6.000000000000000000e+00,5.240368403304670464e-01,2.000000000000000000e+00,2.535943064069178909e+00,2.113076791498722962e+00,2.584962500721156076e+00,6.462929274865427676e-01,0.000000000000000000e+00
1.000000000000000000e+01,6.720756644329167750e-01,5.853672664290540339e+00,2.920250406332695725e+00,1.847164759362360797e+00,2.646439344671015714e+00,5.884840573368388394e-01,1.000000000000000000e+00
1.800000000000000000e+01,3.144896000864970120e-01,1.093769606541317785e+02,6.119052958446500323e-01,9.457904726673389550e-01,3.614369445886756793e+00,3.051844311112004160e-01,0.000000000000000000e+00
9.000000000000000000e+00,9.086580836654287729e-01,1.647275125145276320e+01,1.854127710981676502e+00,1.834291523255320078e+00,2.947702779220089830e+00,5.507213508958661574e-01,1.000000000000000000e+00
4.000000000000000000e+00,2.483223764969038905e-01,9.112373919530828204e+00,1.950367895039593291e+00,2.277406125624886535e+00,2.000000000000000000e+00,6.071546385955428615e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.646157161186690754e-01,1.913217826458513926e+01,1.459863154347226910e+00,1.494196195394844828e+00,2.807354922057604618e+00,4.912864338719741819e-01,0.000000000000000000e+00
1.100000000000000000e+01,9.520470258237280492e-02,5.975294611541577439e+01,1.414504706908016773e+00,2.294416325616857932e+00,2.845350936622437210e+00,5.119739342515334801e-01,0.000000000000000000e+00
6.000000000000000000e+00,2.032550046061299895e-03,2.149219112655380126e+00,5.919818581692344317e+00,5.564517760412357461e+00,2.251629167387822594e+00,9.587519222455359591e-01,0.000000000000000000e+00
1.200000000000000000e+01,9.520470258237280492e-02,7.087379392954510138e+01,1.209106780331806075e+00,1.520366340957396423e+00,2.918295834054489557e+00,4.642696324638141969e-01,0.000000000000000000e+00
6.000000000000000000e+00,5.855473999793239237e-01,4.109983294819892663e+00,2.969125465329153002e+00,2.581362635614607548e+00,2.584962500721156076e+00,7.000123510665618998e-01,0.000000000000000000e+00
1.400000000000000000e+01,3.144896000864970120e-01,6.653950960304376849e+01,1.101199481964730609e+00,1.256693058634687832e+00,3.182005814760214157e+00,4.181397498025412052e-01,0.000000000000000000e+00
1.300000000000000000e+01,3.144896000864970120e-01,6.289789547308095052e+01,1.001141710275745167e+00,1.223030462604990376e+00,3.180832987205441054e+00,4.043404267898781934e-01,0.000000000000000000e+00
7.000000000000000000e+00,6.720756644329167750e-01,1.631168018392254027e+01,2.083769095818600370e+00,1.893900868757562694e+00,2.807354922057604618e+00,5.808780422073540617e-01,0.000000000000000000e+00
1.000000000000000000e+01,6.720756644329167750e-01,2.157739611606280050e+01,2.243580158752584097e+00,1.989879946239492936e+00,2.646439344671016158e+00,5.997490041835107366e-01,1.000000000000000000e+00
1.700000000000000000e+01,3.144896000864970120e-01,9.658116218896580563e+01,8.736791081659132097e-01,1.136781757174704310e+00,3.219528282299548128e+00,3.758062429801466986e-01,0.000000000000000000e+00
6.000000000000000000e+00,5.240368403304670464e-01,6.670983526848157652e+00,2.357004753149284149e+00,2.256184255873610045e+00,2.251629167387822594e+00,6.411217688519668112e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.646157161186690754e-01,4.702818260382790072e+01,1.555276700831607961e+00,1.796841854373160352e+00,2.725480556997867954e+00,5.377175239734082179e-01,0.000000000000000000e+00
