1.000000000000000000e+01,5.855473999793239237e-01,0.000000000000000000e+00,2.888621641441682097e+00,2.423454862828426037e+00,2.646439344671015714e+00,7.044924506661589536e-01,1.000000000000000000e+00
1.600000000000000000e+01,2.646157161186690754e-01,3.901859636726965874e+01,1.549126898180578804e+00,1.395490255032779237e+00,2.852217001462482582e+00,4.738919515970462792e-01,1.000000000000000000e+00
1.600000000000000000e+01,9.520470258237280492e-02,4.321494390635807292e+01,1.411301284647874077e+00,1.584695939822455824e+00,2.577819531114783125e+00,5.084998278571013497e-01,1.000000000000000000e+00
1.300000000000000000e+01,3.144896000864970120e-01,6.165175752750735683e+01,1.188978377983549439e+00,1.251511256937760219e+00,3.238901256602630951e+00,4.281752006956771051e-01,0.000000000000000000e+00
1.400000000000000000e+01,3.144896000864970120e-01,8.125692482772817016e+01,7.390266315283539056e-01,9.378747519728127813e-01,3.521640636343319919e+00,3.111597931916409987e-01,0.000000000000000000e+00
1.700000000000000000e+01,3.144896000864970120e-01,1.151104935702672805e+02,7.898018641378075078e-01,1.139132789581381644e+00,3.337175341123077565e+00,3.548161377102589942e-01,0.000000000000000000e+00
1.700000000000000000e+01,3.144896000864970120e-01,8.512509170907978273e+01,8.942750342689783638e-01,8.303728982553165716e-01,3.734521664779752115e+00,3.195189610181670137e-01,0.000000000000000000e+00
1.000000000000000000e+01,6.720756644329167750e-01,4.834484285334805342e+00,2.398259245843893606e+00,2.289941784619649034e+00,2.721928094887362093e+00,6.522140763221961901e-01,1.000000000000000000e+00
1.300000000000000000e+01,2.646157161186690754e-01,4.817479052901551739e+01,1.448663282583889433e+00,1.460750574576357375e+00,2.931208948910323464e+00,4.600577702517544831e-01,0.000000000000000000e+00
1.900000000000000000e+01,3.144896000864970120e-01,2.451167868202925604e+01,1.253231674910947113e+00,1.071962074468995274e+00,3.932138039759375925e+00,3.448460187218708728e-01,1.000000000000000000e+00
1.100000000000000000e+01,3.144896000864970120e-01,5.777256346038458190e+01,1.027596470558952646e+00,1.145928272100360301e+00,3.277613436819116099e+00,3.885448714108246104e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.483223764969038905e-01,2.751637336109161680e+01,1.642580125206659414e+00,1.797834632110292485e+00,2.521640636343318587e+00,5.353904302216319078e-01,0.000000000000000000e+00
2.300000000000000000e+01,9.086580836654287729e-01,9.527168265017531112e+00,1.809584079251074895e+00,1.422040733102191146e+00,4.088779347361361616e+00,4.361210318927072893e-01,1.000000000000000000e+00
2.300000000000000000e+01,9.086580836654287729e-01,1.468066378909154324e+01,1.722187991465952361e+00,1.328257887900377687e+00,4.175735869100492437e+00,4.002912848679588964e-01,1.000000000000000000e+00
6.000000000000000000e+00,2.483223764969038905e-01,9.173044727140995391e+00,2.027587401630584374e+00,1.820835620450228509e+00,2.584962500721156076e+00,5.776876438570390793e-01,1.000000000000000000e+00
2.300000000000000000e+01,3.144896000864970120e-01,1.222151869440305063e+02,7.202017142521398574e-01,1.020793063921916932e+00,3.414441303694972785e+00,3.320205361280714751e-01,1.000000000000000000e+00
9.000000000000000000e+00,3.144896000864970120e-01,4.096924408014805863e+01,1.249775040092677925e+00,1.313432300640051897e+00,3.169925001442312151e+00,4.404544546375920855e-01,0.000000000000000000e+00
1.400000000000000000e+01,9.520470258237280492e-02,2.353799629063241028e+01,1.333835382747049936e+00,1.525397062513466295e+00,3.039148671903071808e+00,4.582960743718011987e-01,1.000000000000000000e+00
1.700000000000000000e+01,3.144896000864970120e-01,9.532924488532512441e+01,7.285263707409073142e-01,8.609023877730230812e-01,3.734521664779752115e+00,3.001162636050735966e-01,0.000000000000000000e+00
1.000000000000000000e+01,9.086580836654287729e-01,6.584536560916552261e+00,2.540746728284307920e+00,1.667059783251652050e+00,3.121928094887362448e+00,5.692101702515117712e-01,1.000000000000000000e+00
1.900000000000000000e+01,3.144896000864970120e-01,1.088922450790673935e+02,1.097088302001722804e+00,1.242058718051008093e+00,3.155565013329720170e+00,4.097748502412540961e-01,0.000000000000000000e+00
2.000000000000000000e+01,3.144896000864970120e-01,1.491414939437925398e+02,6.599428986440727396e-01,9.894816316650322241e-01,3.408694969562841681e+00,3.182967304488950044e-01,0.000000000000000000e+00
6.000000000000000000e+00,2.483223764969038905e-01,2.304192089636397967e+01,1.979800226903255966e+00,2.057930916898856655e+00,2.251629167387822594e+00,6.084337221534272810e-01,0.000000000000000000e+00
1.900000000000000000e+01,9.520470258237280492e-02,1.031056743022600415e+02,1.184020967722564377e+00,1.784400575637296704e+00,3.115834092163221047e+00,4.488011265349973744e-01,0.000000000000000000e+00
